route_id,route,capsid_id,capsid,organ,current_dose_vg,current_dose_vg_per_kg,current_auc_isf_amount_vg_h,reference_id,reference_product,reference_auc_isf_amount_vg_h,conservative_reference_auc_isf_amount_vg_h,exposure_margin_reference_over_current,conservative_margin_over_current,assessment,evidence_grade,inference_class,uncertainty_factor,comparator_scope,evidence_note,source_url
intramuscular,Deltoid intramuscular,lk03,AAV-LK03,spleen,2800000000000000.0,40000000000000.0,61012376504073.88,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2970991506328.5347,297099150632.85345,0.04869489891334027,0.004869489891334027,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intracisternal,Intra-cisterna magna,aav2,AAV2,brain,2800000000000000.0,40000000000000.0,8229714845547246.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.033066907862192164,0.000992007235865765,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,heart,2800000000000000.0,40000000000000.0,61645845403436.3,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.11386603783053785,0.0034159811349161353,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,kidney,2800000000000000.0,40000000000000.0,159290906205050.53,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.07429648937049758,0.0022288946811149274,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,liver,2800000000000000.0,40000000000000.0,824871431611990.8,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.10156037660044127,0.003046811298013238,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,lung,2800000000000000.0,40000000000000.0,737694365687204.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.048334899906050395,0.0014500469971815118,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,muscle,2800000000000000.0,40000000000000.0,1876706769242712.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.13025547727372797,0.003907664318211839,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,rest,2800000000000000.0,40000000000000.0,3342127630224474.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.09034659209516496,0.0027103977628549487,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav2,AAV2,spleen,2800000000000000.0,40000000000000.0,150394575451045.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.04847043117097847,0.001454112935129354,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,brain,2800000000000000.0,40000000000000.0,8192003721158554.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.0332191282856668,0.0009965738485700041,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,heart,2800000000000000.0,40000000000000.0,55451282264108.03,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.1265862190773286,0.0037975865723198577,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,kidney,2800000000000000.0,40000000000000.0,165239190792223.88,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.07162196245902583,0.002148658873770775,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,liver,2800000000000000.0,40000000000000.0,1303168106542856.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.06428507022298272,0.0019285521066894815,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,lung,2800000000000000.0,40000000000000.0,1405878310949585.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.02536235394560191,0.0007608706183680573,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,muscle,2800000000000000.0,40000000000000.0,1854943680835239.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.13178369696942746,0.003953510909082823,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,rest,2800000000000000.0,40000000000000.0,3999493223333367.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.07549702546719446,0.0022649107640158334,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav5,AAV5,spleen,2800000000000000.0,40000000000000.0,155298601124648.16,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.04693982988319042,0.0014081948964957125,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,brain,2800000000000000.0,40000000000000.0,8270022496870248.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.03290574150588014,0.000987172245176404,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,heart,2800000000000000.0,40000000000000.0,125403778462987.47,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.055974136113250444,0.0016792240833975133,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,kidney,2800000000000000.0,40000000000000.0,252372626836819.38,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.046893972884518305,0.0014068191865355493,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,liver,2800000000000000.0,40000000000000.0,3353071321252176.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.02498433382865657,0.0007495300148596971,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,lung,2800000000000000.0,40000000000000.0,611693121828450.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.05829129354955905,0.0017487388064867714,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,muscle,2800000000000000.0,40000000000000.0,5404159753657879.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.04523392110403201,0.0013570176331209602,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,rest,2800000000000000.0,40000000000000.0,6421452497337160.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.047022047093408084,0.0014106614128022424,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav8,AAV8,spleen,2800000000000000.0,40000000000000.0,137048417483837.47,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.05319061724115219,0.0015957185172345658,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,brain,2800000000000000.0,40000000000000.0,7408742939283354.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,27213122252982.582,0.03673109254296101,0.0036731092542961006,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,heart,2800000000000000.0,40000000000000.0,162865832718134.7,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,701936816480.3165,0.04309908375289065,0.004309908375289065,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,kidney,2800000000000000.0,40000000000000.0,275010673907899.7,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,1183475511968.0466,0.043033802839390484,0.004303380283939049,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,liver,2800000000000000.0,40000000000000.0,1973782013301380.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,8377425324145.893,0.04244351842143739,0.004244351842143739,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,lung,2800000000000000.0,40000000000000.0,828108337284527.9,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,3565638332674.837,0.043057631135160604,0.004305763113516061,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,muscle,2800000000000000.0,40000000000000.0,5668543646446984.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,24445133593054.56,0.043124186947694494,0.00431241869476945,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,rest,2800000000000000.0,40000000000000.0,6998931249121218.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,30194984173787.09,0.04314227858371712,0.004314227858371713,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aav9,AAV9,spleen,2800000000000000.0,40000000000000.0,170588761109760.53,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,728968991788.8429,0.042732533318523155,0.004273253331852316,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route,0.1,clinical closest csf route,clinical-closest-csf-route; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,brain,2800000000000000.0,40000000000000.0,7129110101525672.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,8163936675894.774,0.03817183612742748,0.0011451550838228242,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,heart,2800000000000000.0,40000000000000.0,170016321200954.06,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,210581044944.09494,0.04128643717979574,0.0012385931153938723,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,kidney,2800000000000000.0,40000000000000.0,225622083660801.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,355042653590.41394,0.05245388628478749,0.0015736165885436245,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,liver,2800000000000000.0,40000000000000.0,1722533183051529.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,2513227597243.7676,0.048634333472200426,0.0014590300041660129,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,lung,2800000000000000.0,40000000000000.0,776929068555164.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,1069691499802.4509,0.0458940008423905,0.001376820025271715,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,muscle,2800000000000000.0,40000000000000.0,5502686884534684.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,7333540077916.366,0.044423995233597004,0.0013327198570079102,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,rest,2800000000000000.0,40000000000000.0,6793896088574368.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,9058495252136.125,0.04444428319203688,0.0013333284957611062,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,aavrh10,AAVrh.10,spleen,2800000000000000.0,40000000000000.0,143610600416315.84,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,218690697536.65286,0.050760110303530455,0.0015228033091059137,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid,0.03,clinical closest csf route cross capsid,clinical-closest-csf-route-cross-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,brain,2800000000000000.0,40000000000000.0,7408841568583898.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,2449181002768.432,0.03673060356476756,0.000330575432082908,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,heart,2800000000000000.0,40000000000000.0,128454208782156.53,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,63174313483.22848,0.054644906004654166,0.0004918041540418874,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,kidney,2800000000000000.0,40000000000000.0,204638460306241.2,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,106512796077.12418,0.05783250666551033,0.0005204925599895929,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,liver,2800000000000000.0,40000000000000.0,1289590833325713.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,753968279173.1302,0.06496188641897702,0.0005846569777707931,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,lung,2800000000000000.0,40000000000000.0,659289224258268.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),35656383326748.37,320907449940.7353,0.05408306705886704,0.0004867476035298034,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,muscle,2800000000000000.0,40000000000000.0,4985398229172044.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),244451335930545.56,2200062023374.9097,0.04903346226187895,0.0004413011603569105,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,rest,2800000000000000.0,40000000000000.0,6577491207378222.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),301949841737870.9,2717548575640.838,0.045906536735337976,0.0004131588306180418,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,php-eb,PHP.eB,spleen,2800000000000000.0,40000000000000.0,136279035020552.53,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7289689917888.429,65607209260.99586,0.05349091235338623,0.0004814182111804761,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,cap-b10,CAP-B10,brain,2800000000000000.0,40000000000000.0,7151755318601604.0,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),272131222529825.8,2449181002768.432,0.03805096936440439,0.0003424587242796395,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,cap-b10,CAP-B10,heart,2800000000000000.0,40000000000000.0,109783863777773.5,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),7019368164803.165,63174313483.22848,0.06393806815737418,0.0005754426134163676,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,cap-b10,CAP-B10,kidney,2800000000000000.0,40000000000000.0,165451154541574.94,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),11834755119680.465,106512796077.12418,0.07153020571220373,0.0006437718514098335,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
intracisternal,Intra-cisterna magna,cap-b10,CAP-B10,liver,2800000000000000.0,40000000000000.0,588049324479788.8,itvisma_it,ITVISMA (onasemnogene abeparvovec-brve),83774253241458.92,753968279173.1302,0.14246126941063808,0.0012821514246957428,exceeds-conservative-contextual-upper-bound,exploratory,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid,0.009,clinical closest csf route cross capsid mouse restricted capsid,clinical-closest-csf-route-cross-capsid-mouse-restricted-capsid; 0.009 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.fda.gov/media/193168/download
